日期,大区,产品品类,产品名称,渠道类型,销量,销售额,营销费用
2025-06-06 03:53:54.166833366,华东大区,智能硬件,激光传感器,线下直销,91,25321.06,2144.29
2025-06-06 06:18:47.745549110,华东大区,医疗耗材,诊断试剂盒,线上电商,34,4702.39,624.2
2025-06-06 08:43:41.324264852,华北大区,智能硬件,车载智能模块,线上电商,25,6782.33,880.98
2025-06-06 11:08:34.902980596,西部大区,智能硬件,智能手环V2,线下直销,11,3382.01,463.56
2025-06-06 13:33:28.481696338,西部大区,汽车零部件,轻量化轮毂,线下直销,49,63764.11,5330.29
2025-06-06 15:58:22.060412082,华东大区,智能硬件,激光传感器,线上电商,77,25278.69,2289.13
2025-06-06 18:23:15.639127826,华北大区,汽车零部件,轻量化轮毂,线上电商,55,62376.68,7144.53
2025-06-06 20:48:09.217843568,华南大区,汽车零部件,液压底盘件,线下直销,50,56169.19,7992.03
2025-06-06 23:13:02.796559312,华东大区,智能硬件,车载智能模块,渠道分销,34,10077.28,1165.67
2025-06-07 01:37:56.375275054,华北大区,汽车零部件,精密齿轮,渠道分销,42,47171.26,5879.01
2025-06-07 04:02:49.953990798,华东大区,医疗耗材,诊断试剂盒,线下直销,92,14576.2,1396.69
2025-06-07 06:27:43.532706542,华南大区,智能硬件,智能手环V2,渠道分销,82,23569.58,2932.85
2025-06-07 08:52:37.111422284,华东大区,医疗耗材,诊断试剂盒,线下直销,16,2629.27,278.44
2025-06-07 11:17:30.690138028,西部大区,汽车零部件,轻量化轮毂,线上电商,33,36415.36,4535.3
2025-06-07 13:42:24.268853770,华东大区,智能硬件,激光传感器,线下直销,55,14970.24,1965.17
2025-06-07 16:07:17.847569514,西部大区,汽车零部件,精密齿轮,线下直销,72,93018.15,11699.62
2025-06-07 18:32:11.426285256,华东大区,智能硬件,激光传感器,渠道分销,93,26999.27,3927.37
2025-06-07 20:57:05.005001000,西部大区,医疗耗材,高分子医用导管,线下直销,59,8283.11,1054.29
2025-06-07 23:21:58.583716744,华北大区,智能硬件,车载智能模块,渠道分销,22,5966.09,695.93
2025-06-08 01:46:52.162432486,西部大区,智能硬件,智能手环V2,线上电商,74,21638.02,2794.44
2025-06-08 04:11:45.741148230,华北大区,智能硬件,激光传感器,线下直销,81,22238.42,3319.35
2025-06-08 06:36:39.319863972,华北大区,汽车零部件,液压底盘件,线上电商,27,29536.1,3211.11
2025-06-08 09:01:32.898579716,华东大区,汽车零部件,轻量化轮毂,线上电商,87,107002.13,10082.74
2025-06-08 11:26:26.477295458,华南大区,汽车零部件,精密齿轮,渠道分销,30,34909.34,3168.16
2025-06-08 13:51:20.056011202,华南大区,智能硬件,智能手环V2,线下直销,31,8516.18,1146.11
2025-06-08 16:16:13.634726946,华东大区,医疗耗材,高分子医用导管,线上电商,70,9955.74,1201.68
2025-06-08 18:41:07.213442688,华东大区,医疗耗材,高分子医用导管,渠道分销,87,11867.98,1159.78
2025-06-08 21:06:00.792158432,华北大区,医疗耗材,诊断试剂盒,线上电商,67,9901.99,1019.12
2025-06-08 23:30:54.370874174,华东大区,医疗耗材,诊断试剂盒,渠道分销,60,9872.94,814.93
2025-06-09 01:55:47.949589918,华东大区,医疗耗材,高分子医用导管,线上电商,80,12732.95,1566.09
2025-06-09 04:20:41.528305660,华东大区,汽车零部件,液压底盘件,线下直销,20,23277.08,2053.26
2025-06-09 06:45:35.107021404,华东大区,汽车零部件,精密齿轮,线上电商,90,106183.02,12446.99
2025-06-09 09:10:28.685737148,西部大区,智能硬件,智能手环V2,线下直销,62,18321.95,2075.53
2025-06-09 11:35:22.264452890,华北大区,汽车零部件,精密齿轮,渠道分销,79,93490.16,11875.72
2025-06-09 14:00:15.843168634,华东大区,汽车零部件,精密齿轮,渠道分销,54,61853.62,5368.44
2025-06-09 16:25:09.421884376,华南大区,医疗耗材,高分子医用导管,渠道分销,14,2025.26,253.32
2025-06-09 18:50:03.000600120,华东大区,智能硬件,智能手环V2,渠道分销,35,10963.25,1049.06
2025-06-09 21:14:56.579315862,华东大区,汽车零部件,精密齿轮,渠道分销,64,81216.99,7947.04
2025-06-09 23:39:50.158031606,华东大区,医疗耗材,高分子医用导管,线上电商,54,7788.69,653.95
2025-06-10 02:04:43.736747350,华东大区,汽车零部件,精密齿轮,渠道分销,94,102144.24,13731.08
2025-06-10 04:29:37.315463092,华东大区,智能硬件,车载智能模块,线上电商,96,30824.43,3111.19
2025-06-10 06:54:30.894178836,华东大区,汽车零部件,轻量化轮毂,线上电商,22,26559.67,2977.67
2025-06-10 09:19:24.472894578,华北大区,汽车零部件,液压底盘件,线下直销,32,36072.69,5283.97
2025-06-10 11:44:18.051610322,华南大区,汽车零部件,精密齿轮,渠道分销,16,20768.52,2644.1
2025-06-10 14:09:11.630326064,华东大区,医疗耗材,高分子医用导管,渠道分销,10,1589.77,172.52
2025-06-10 16:34:05.209041808,华东大区,汽车零部件,液压底盘件,线下直销,75,88732.5,11718.11
2025-06-10 18:58:58.787757552,华北大区,汽车零部件,轻量化轮毂,渠道分销,25,32433.68,3903.99
2025-06-10 21:23:52.366473294,华南大区,汽车零部件,精密齿轮,渠道分销,31,37436.25,4724.65
2025-06-10 23:48:45.945189038,华东大区,汽车零部件,液压底盘件,线上电商,18,20570.75,2200.89
2025-06-11 02:13:39.523904780,华东大区,汽车零部件,精密齿轮,线上电商,14,16800.11,1670.13
2025-06-11 04:38:33.102620524,西部大区,智能硬件,智能手环V2,渠道分销,41,11906.51,1407.95
2025-06-11 07:03:26.681336266,华北大区,智能硬件,激光传感器,线下直销,70,19254.08,1678.46
2025-06-11 09:28:20.260052010,华东大区,智能硬件,车载智能模块,线下直销,19,5388.91,626.31
2025-06-11 11:53:13.838767754,华北大区,汽车零部件,精密齿轮,渠道分销,57,67481.22,7036.3
2025-06-11 14:18:07.417483496,华东大区,医疗耗材,诊断试剂盒,线下直销,56,7661.21,844.4
2025-06-11 16:43:00.996199240,华北大区,医疗耗材,诊断试剂盒,线下直销,40,5528.38,797.58
2025-06-11 19:07:54.574914982,华东大区,汽车零部件,轻量化轮毂,线下直销,55,69162.76,8473.73
2025-06-11 21:32:48.153630726,华北大区,智能硬件,激光传感器,线下直销,60,19177.96,2837.8
2025-06-11 23:57:41.732346468,华东大区,智能硬件,激光传感器,线下直销,99,30295.63,2734.55
2025-06-12 02:22:35.311062212,华南大区,智能硬件,车载智能模块,线上电商,15,4752.46,502.85
2025-06-12 04:47:28.889777956,华东大区,智能硬件,智能手环V2,线上电商,58,17066.21,1664.02
2025-06-12 07:12:22.468493698,华北大区,智能硬件,激光传感器,渠道分销,26,7691.67,720.98
2025-06-12 09:37:16.047209442,华东大区,汽车零部件,轻量化轮毂,线上电商,60,71391.85,6526.29
2025-06-12 12:02:09.625925184,华南大区,汽车零部件,精密齿轮,渠道分销,66,80111.88,11522.63
2025-06-12 14:27:03.204640928,华东大区,智能硬件,激光传感器,渠道分销,26,7991.89,1196.89
2025-06-12 16:51:56.783356672,华东大区,汽车零部件,精密齿轮,线上电商,87,108683.4,15784.76
2025-06-12 19:16:50.362072414,华南大区,智能硬件,车载智能模块,线下直销,22,7177.87,970.04
2025-06-12 21:41:43.940788158,华南大区,智能硬件,激光传感器,线下直销,82,24191.23,3329.83
2025-06-13 00:06:37.519503900,华东大区,汽车零部件,液压底盘件,渠道分销,48,55508.59,5495.46
2025-06-13 02:31:31.098219644,华南大区,医疗耗材,诊断试剂盒,线上电商,91,13829.72,1714.26
2025-06-13 04:56:24.676935386,华东大区,智能硬件,智能手环V2,线下直销,41,13005.22,1174.52
2025-06-13 07:21:18.255651130,华北大区,智能硬件,车载智能模块,渠道分销,32,10178.61,1311.51
2025-06-13 09:46:11.834366874,华东大区,智能硬件,激光传感器,线上电商,98,27370.64,2685.5
2025-06-13 12:11:05.413082616,华北大区,医疗耗材,高分子医用导管,线上电商,21,3040.71,340.95
2025-06-13 14:35:58.991798360,西部大区,智能硬件,智能手环V2,渠道分销,21,6322.79,705.2
2025-06-13 17:00:52.570514102,华东大区,医疗耗材,高分子医用导管,线上电商,80,12815.27,1375.2
2025-06-13 19:25:46.149229846,华东大区,医疗耗材,诊断试剂盒,线下直销,87,13766.73,1590.39
2025-06-13 21:50:39.727945588,华东大区,医疗耗材,诊断试剂盒,线上电商,55,8091.97,970.87
2025-06-14 00:15:33.306661332,西部大区,汽车零部件,液压底盘件,线下直销,45,54572.11,6764.25
2025-06-14 02:40:26.885377076,华东大区,汽车零部件,轻量化轮毂,渠道分销,65,79596.19,11815.02
2025-06-14 05:05:20.464092818,华东大区,智能硬件,智能手环V2,线下直销,57,15570.71,2303.94
2025-06-14 07:30:14.042808562,华东大区,汽车零部件,液压底盘件,线下直销,49,57860.92,7700.55
2025-06-14 09:55:07.621524304,西部大区,智能硬件,智能手环V2,线上电商,52,14122.99,2084.97
2025-06-14 12:20:01.200240048,华南大区,智能硬件,智能手环V2,线上电商,56,18098.52,2566.75
2025-06-14 14:44:54.778955790,华东大区,智能硬件,激光传感器,线下直销,68,20346.84,3047.47
2025-06-14 17:09:48.357671534,华南大区,智能硬件,车载智能模块,渠道分销,62,17560.48,1981.15
2025-06-14 19:34:41.936387278,西部大区,智能硬件,激光传感器,线上电商,68,20066.3,2121.96
2025-06-14 21:59:35.515103020,华东大区,汽车零部件,轻量化轮毂,线上电商,43,46844.76,4954.6
2025-06-15 00:24:29.093818764,西部大区,医疗耗材,高分子医用导管,渠道分销,93,13100.27,1591.5
2025-06-15 02:49:22.672534506,华东大区,智能硬件,智能手环V2,渠道分销,64,17766.4,1421.74
2025-06-15 05:14:16.251250250,华北大区,智能硬件,车载智能模块,渠道分销,95,29805.17,3385.87
2025-06-15 07:39:09.829965992,华东大区,汽车零部件,液压底盘件,线上电商,35,38393.96,3743.48
2025-06-15 10:04:03.408681736,华南大区,汽车零部件,轻量化轮毂,线下直销,61,74925.54,11034.21
2025-06-15 12:28:56.987397480,西部大区,汽车零部件,液压底盘件,渠道分销,64,81761.5,9998.19
2025-06-15 14:53:50.566113222,华北大区,智能硬件,车载智能模块,线上电商,78,23216.57,2792.43
2025-06-15 17:18:44.144828966,华东大区,汽车零部件,轻量化轮毂,线下直销,50,54134.07,8040.22
2025-06-15 19:43:37.723544708,华南大区,汽车零部件,轻量化轮毂,线上电商,75,82578.88,11696.41
2025-06-15 22:08:31.302260452,华南大区,医疗耗材,诊断试剂盒,线下直销,49,7431.85,709.5
2025-06-16 00:33:24.880976194,华南大区,汽车零部件,精密齿轮,线上电商,20,25097.57,3099.74
2025-06-16 02:58:18.459691938,华东大区,医疗耗材,诊断试剂盒,线下直销,37,5260.23,779.06
2025-06-16 05:23:12.038407682,华东大区,智能硬件,车载智能模块,渠道分销,25,8097.53,1209.19
2025-06-16 07:48:05.617123424,华东大区,汽车零部件,精密齿轮,渠道分销,20,24117.66,1947.05
2025-06-16 10:12:59.195839168,西部大区,智能硬件,激光传感器,渠道分销,86,27240.19,2469.08
2025-06-16 12:37:52.774554910,华东大区,医疗耗材,高分子医用导管,线下直销,82,11768.12,1136.44
2025-06-16 15:02:46.353270654,华东大区,汽车零部件,精密齿轮,渠道分销,57,68395.03,6312.02
2025-06-16 17:27:39.931986396,华东大区,医疗耗材,诊断试剂盒,线上电商,71,9961.56,1375.19
2025-06-16 19:52:33.510702140,华东大区,汽车零部件,轻量化轮毂,渠道分销,51,58941.46,6552.79
2025-06-16 22:17:27.089417884,华南大区,汽车零部件,精密齿轮,线下直销,35,39831.08,5577.88
2025-06-17 00:42:20.668133626,华北大区,医疗耗材,诊断试剂盒,渠道分销,72,10442.67,1155.71
2025-06-17 03:07:14.246849370,西部大区,智能硬件,车载智能模块,渠道分销,38,11088.55,1089.69
2025-06-17 05:32:07.825565112,华东大区,智能硬件,智能手环V2,渠道分销,51,13805.4,1908.29
2025-06-17 07:57:01.404280856,华南大区,医疗耗材,高分子医用导管,线上电商,73,11207.55,1065.81
2025-06-17 10:21:54.982996600,华东大区,汽车零部件,液压底盘件,线下直销,12,14619.05,2180.83
2025-06-17 12:46:48.561712342,华东大区,汽车零部件,精密齿轮,线下直销,84,91823.35,10687.4
2025-06-17 15:11:42.140428086,华东大区,汽车零部件,轻量化轮毂,线下直销,43,46564.2,6981.96
2025-06-17 17:36:35.719143828,华东大区,智能硬件,智能手环V2,线上电商,18,5162.96,520.16
2025-06-17 20:01:29.297859572,华南大区,智能硬件,智能手环V2,线上电商,83,26471.04,2590.6
2025-06-17 22:26:22.876575314,华东大区,汽车零部件,精密齿轮,线下直销,50,55781.91,7197.89
2025-06-18 00:51:16.455291058,华东大区,智能硬件,车载智能模块,线上电商,14,3855.55,311.94
2025-06-18 03:16:10.034006802,华东大区,智能硬件,智能手环V2,线上电商,21,6483.5,854.11
2025-06-18 05:41:03.612722544,西部大区,智能硬件,车载智能模块,线下直销,78,22506.15,3351.23
2025-06-18 08:05:57.191438288,华南大区,汽车零部件,液压底盘件,线上电商,75,95744.22,12674.4
2025-06-18 10:30:50.770154030,华南大区,汽车零部件,精密齿轮,线下直销,51,66898.82,6169.64
2025-06-18 12:55:44.348869774,华北大区,汽车零部件,轻量化轮毂,渠道分销,91,115082.4,17246.97
2025-06-18 15:20:37.927585516,华东大区,汽车零部件,轻量化轮毂,线上电商,85,102204.6,14064.26
2025-06-18 17:45:31.506301260,华东大区,智能硬件,智能手环V2,线下直销,64,19597.04,1865.89
2025-06-18 20:10:25.085017004,西部大区,智能硬件,车载智能模块,线上电商,19,5375.38,510.14
2025-06-18 22:35:18.663732746,华南大区,汽车零部件,轻量化轮毂,线上电商,37,41827.72,6101.14
2025-06-19 01:00:12.242448490,华东大区,汽车零部件,精密齿轮,线下直销,24,27692.05,2536.64
2025-06-19 03:25:05.821164232,华东大区,智能硬件,智能手环V2,线上电商,70,22640.91,2522.65
2025-06-19 05:49:59.399879976,华南大区,智能硬件,车载智能模块,线上电商,91,27002.38,3259.47
2025-06-19 08:14:52.978595718,华东大区,汽车零部件,液压底盘件,渠道分销,51,59533.22,7006.87
2025-06-19 10:39:46.557311462,华东大区,智能硬件,激光传感器,线下直销,32,9068.0,1223.39
2025-06-19 13:04:40.136027206,华东大区,汽车零部件,液压底盘件,线下直销,49,62722.46,8453.49
2025-06-19 15:29:33.714742948,华东大区,智能硬件,激光传感器,线上电商,82,24173.72,3015.44
2025-06-19 17:54:27.293458692,华东大区,汽车零部件,精密齿轮,线下直销,32,36809.26,4753.85
2025-06-19 20:19:20.872174434,华东大区,智能硬件,车载智能模块,线上电商,73,20172.78,2521.15
2025-06-19 22:44:14.450890178,华东大区,医疗耗材,诊断试剂盒,渠道分销,67,10520.07,1287.44
2025-06-20 01:09:08.029605920,华南大区,智能硬件,激光传感器,线上电商,32,8665.55,1110.34
2025-06-20 03:34:01.608321664,华东大区,汽车零部件,轻量化轮毂,线下直销,31,39907.59,5917.72
2025-06-20 05:58:55.187037408,华南大区,汽车零部件,液压底盘件,渠道分销,78,101605.33,15176.52
2025-06-20 08:23:48.765753150,华南大区,智能硬件,车载智能模块,线上电商,72,19877.82,2898.9
2025-06-20 10:48:42.344468894,华东大区,医疗耗材,诊断试剂盒,渠道分销,71,9966.98,888.47
2025-06-20 13:13:35.923184636,华东大区,智能硬件,智能手环V2,线上电商,84,22830.86,2857.54
2025-06-20 15:38:29.501900380,华南大区,医疗耗材,高分子医用导管,渠道分销,27,4132.84,368.74
2025-06-20 18:03:23.080616122,华东大区,医疗耗材,诊断试剂盒,线下直销,88,12905.3,1617.57
2025-06-20 20:28:16.659331866,西部大区,智能硬件,智能手环V2,线上电商,33,9303.66,809.99
2025-06-20 22:53:10.238047610,华南大区,智能硬件,车载智能模块,线上电商,40,12365.43,1609.49
2025-06-21 01:18:03.816763352,西部大区,汽车零部件,精密齿轮,线上电商,52,65643.75,6262.94
2025-06-21 03:42:57.395479096,西部大区,智能硬件,激光传感器,线下直销,32,9536.63,939.25
2025-06-21 06:07:50.974194838,华东大区,汽车零部件,精密齿轮,渠道分销,21,26789.43,2155.82
2025-06-21 08:32:44.552910582,华东大区,智能硬件,智能手环V2,渠道分销,28,8695.83,1149.69
2025-06-21 10:57:38.131626324,华东大区,医疗耗材,诊断试剂盒,线上电商,70,9827.48,940.04
2025-06-21 13:22:31.710342068,华东大区,汽车零部件,精密齿轮,线下直销,42,53773.69,6448.81
2025-06-21 15:47:25.289057812,华东大区,汽车零部件,精密齿轮,线下直销,18,20418.7,2442.03
2025-06-21 18:12:18.867773554,华东大区,智能硬件,智能手环V2,线下直销,60,17779.25,1796.72
2025-06-21 20:37:12.446489298,华东大区,医疗耗材,诊断试剂盒,渠道分销,39,6336.68,856.18
2025-06-21 23:02:06.025205040,华东大区,汽车零部件,轻量化轮毂,线下直销,30,33139.61,3907.34
2025-06-22 01:26:59.603920784,华东大区,汽车零部件,轻量化轮毂,线上电商,50,59377.58,5425.12
2025-06-22 03:51:53.182636526,华北大区,智能硬件,激光传感器,渠道分销,68,20565.18,2479.08
2025-06-22 06:16:46.761352270,华南大区,汽车零部件,液压底盘件,渠道分销,31,39432.86,3277.79
2025-06-22 08:41:40.340068014,华东大区,汽车零部件,液压底盘件,线上电商,41,53848.31,7319.87
